"PID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","species","country","localities","source","method","notes"
195,100,100,100,100,0,0,0,100,100,100,100,100,"Auxis thazard","","Southern Indian Ocean","Fishbase","Hand-geocoded",""
196,0,0,0,100,100,100,100,100,100,0,0,0,"Auxis vulgaris","Turkey","Aegean and Mediterranean Seas, 1994-96","Fishbase","Hand-geocoded",""
197,0,100,0,0,0,0,0,0,0,0,0,0,"Auxis vulgaris","USA","Cape Hatteras in North Carolina to Florida","Fishbase","Hand-geocoded",""
198,0,100,0,0,0,0,0,0,0,0,0,0,"Auxis vulgaris","Cuba","Cuba","Fishbase","Exclusive economic zone",""
199,0,0,100,100,0,100,100,100,0,0,0,0,"Auxis vulgaris","Mexico","Gulf of Mexico","Fishbase","ArcGIS geocoding",""
200,100,100,100,100,100,100,100,100,0,0,100,100,"Auxis vulgaris","","northeastern Atlantic and Mediterranean","Fishbase","Multiple EEZs by FAO region",""
201,0,0,0,0,100,100,100,100,0,0,0,0,"Auxis vulgaris","Japan","Off southern Japan","Fishbase","Hand-geocoded",""
202,0,0,0,0,0,100,100,0,0,0,0,0,"Auxis vulgaris","Taiwan","Off Taiwan","Fishbase","Exclusive economic zone",""
203,0,0,0,0,100,100,100,100,0,0,0,0,"Bagre marinus","USA","Florida","Fishbase","Hand-geocoded",""
204,0,0,0,0,0,0,100,0,0,0,0,0,"Bagre marinus","USA","North Carolina","Fishbase","Hand-geocoded",""
205,100,100,100,100,100,100,100,100,100,100,100,100,"Bairdiella ronchus","Colombia","Ciénaga Grande de Santa Marta, (February 1993-January 1994)","Fishbase","Hand-geocoded","No available suitability"
206,100,100,100,100,100,100,100,100,100,100,100,100,"Bairdiella ronchus","Cuba","Cuba","Fishbase","Exclusive economic zone",""
207,0,0,0,0,0,0,0,0,0,100,100,100,"Balistes capriscus","Ghana","coastal trawl surveys, Jan-Dec 1980","Fishbase","Exclusive economic zone",""
208,0,0,0,100,100,0,0,0,0,0,0,0,"Balistes capriscus","USA","Gulf of Mexico","Fishbase","ArcGIS geocoding",""
209,100,100,100,0,0,0,0,0,0,0,100,100,"Balistes capriscus","Brazil","São Paulo","Fishbase","Hand-geocoded",""
210,100,100,0,0,0,0,0,0,0,0,100,100,"Balistes capriscus","Brazil","São Paulo, 1984-1985","Fishbase","Hand-geocoded",""
211,0,0,0,0,100,100,100,100,100,0,0,0,"Balistes capriscus","USA","Southeastern coast","Fishbase","Hand-geocoded",""
212,0,0,0,100,100,0,0,0,0,0,0,0,"Balistes vetula","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
213,0,0,0,0,0,0,0,0,100,100,0,0,"Bathygobius soporator","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
214,100,100,100,100,100,0,0,0,0,0,0,100,"Bathylagus ochotensis",NA,"California Current region","Fishbase","Multiple EEZs by FAO region",""
215,0,0,0,0,0,100,100,0,0,0,0,0,"Bathyraja spinicauda","Greenland","not given","Fishbase","Exclusive economic zone",""
216,0,0,0,0,0,0,0,0,0,0,0,100,"Bathyraja violacea","Russia","Pacific off the North Kuril Islands","Fishbase","Hand-geocoded",""
217,0,100,100,100,100,0,0,0,0,0,0,0,"Belone belone","Algeria","Algeria","Fishbase","Exclusive economic zone",""
218,0,0,0,100,100,100,100,100,100,0,0,0,"Belone belone","","Black Sea","Fishbase","Hand-geocoded",""
219,0,0,0,0,100,100,0,0,0,0,0,0,"Belone belone","","British Isles, Mediterranean and Black sea","Fishbase","Hand-geocoded",""
220,0,0,100,100,100,0,0,0,0,0,0,0,"Belone schismatorhynchus","USA","Delaware Bay","Fishbase","ArcGIS geocoding","No available suitability"
221,0,0,0,100,100,100,100,100,0,0,0,0,"Benthosema glaciale","","Mediterranean","Fishbase","Hand-geocoded",""
222,100,100,100,100,0,0,0,0,0,0,0,100,"Beryx affinis","Australia","southeastern coast","Fishbase","Hand-geocoded",""
223,0,0,0,0,0,100,100,100,100,0,0,0,"Beryx decadactylus","USA","Charleston Bump (approx. 31°30?N, 79°W)), South Carolina, 2003-2008","Fishbase","Hand-geocoded",""
224,0,0,0,0,0,100,100,100,100,0,0,0,"Beryx longipinnis","USA","Charleston Bump (approx. 31°30?N, 79°W)), South Carolina, 2003-2008","Fishbase","Hand-geocoded",""
225,100,100,0,0,0,0,0,0,0,0,100,100,"Beryx splendens","New Caledonia","seamounts (June 1991-Oct 1992)","Fishbase","Hand-geocoded",""
226,100,100,0,0,0,0,0,0,0,0,0,0,"Bodianus rufus","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
227,0,0,11,100,100,100,0,0,0,0,0,0,"Boops boops","","Adriatic Sea","Fishbase","Hand-geocoded",""
228,0,100,100,100,100,100,0,0,0,0,0,0,"Boops boops","Algeria","Algeria","Fishbase","Exclusive economic zone",""
229,0,0,100,100,100,0,0,0,0,0,0,0,"Boops boops","","Atlantic","Fishbase","Hand-geocoded",""
230,0,0,0,0,0,100,100,100,0,0,0,0,"Boops boops","","Black  Sea","Fishbase","Hand-geocoded",""
231,0,0,0,0,0,100,100,100,0,0,0,0,"Boops boops","","Black Sea","Fishbase","Hand-geocoded",""
232,0,0,0,0,0,100,100,100,100,0,0,0,"Boops boops","","Black Sea","Fishbase","Hand-geocoded",""
233,0,0,0,0,0,100,100,100,100,0,0,0,"Boops boops","","Black Sea.","Fishbase","Hand-geocoded",""
234,100,100,100,0,0,0,0,0,0,100,100,100,"Boops boops","Senegal","Dakar - Takoradi","Fishbase","Hand-geocoded",""
235,0,100,100,100,0,0,0,0,0,0,0,0,"Boops boops","","Eastern Mediterranean","Fishbase","Hand-geocoded",""
236,0,0,100,100,100,0,0,0,0,0,0,0,"Boops boops","Italy","Livorno","Fishbase","Hand-geocoded",""
237,0,0,100,100,0,0,0,0,0,0,0,0,"Boops boops","","Mediterranean Sea","Fishbase","Hand-geocoded",""
238,100,100,100,0,0,0,0,0,0,0,0,100,"Boops boops","","North West African coast","Fishbase","Hand-geocoded",""
239,0,0,0,100,100,0,0,0,0,0,0,0,"Boops boops","","Western Mediterranean","Fishbase","Hand-geocoded",""
240,100,100,0,0,0,0,0,0,0,0,100,100,"Boreogadus saida","Alaska","Beaufort Sea","Fishbase","Hand-geocoded",""
241,100,100,0,0,0,0,0,0,0,0,0,100,"Boreogadus saida","Russia","Soviet waters","Fishbase","Hand-geocoded",""
242,100,100,100,100,0,0,0,0,0,0,0,0,"Boreogadus saida","","White Sea","Fishbase","Hand-geocoded",""
243,1,1,1,1,1,1,1,1,1,0,0,0,"Brama australis","Chile","Lebu (37°37’S-73°40’W), Jan-Sept 2001","Fishbase","Hand-geocoded","No available suitability"
244,100,100,0,0,0,0,0,0,0,100,100,100,"Brevoortia patronus","USA","Louisiana","Fishbase","ArcGIS geocoding",""
245,100,100,0,0,0,0,0,0,100,100,100,100,"Brevoortia pectinata","Brazil","Lagoa dos Patos","Fishbase","Hand-geocoded",""
246,0,0,0,100,100,0,0,0,0,0,0,0,"Brevoortia tyrannus","USA","Cape Cod","Fishbase","Hand-geocoded",""
247,0,0,100,100,100,0,0,0,100,100,100,0,"Brevoortia tyrannus","USA","Chesapeake Bay","Fishbase","Hand-geocoded",""
248,0,0,0,0,0,0,0,0,0,100,100,0,"Brevoortia tyrannus","USA","From Long Island to North Carolina","Fishbase","Hand-geocoded",""
249,0,0,0,100,100,0,0,0,0,0,0,0,"Brevoortia tyrannus","USA","Long Island","Fishbase","Hand-geocoded",""
250,0,0,0,100,100,100,100,0,0,0,0,0,"Brosme brosme","UK Scotland","North and West","Fishbase","Hand-geocoded",""
251,0,0,0,100,100,100,100,0,0,0,0,0,"Brosme brosme","Norway","Off Norway","Fishbase","Exclusive economic zone",""
252,0,0,0,100,100,100,100,0,0,0,0,0,"Brosme brosme","Iceland","Off south-western Iceland","Fishbase","Hand-geocoded",""
253,0,0,0,100,100,100,100,0,0,0,0,0,"Brosme brosme","","Western and Eastern Atlantic","Fishbase","Multiple EEZs by FAO region",""
254,0,0,100,100,100,100,0,0,0,0,0,0,"Buglossidium luteum","","Bay of Biscay","Fishbase","ArcGIS geocoding",""
255,0,100,0,0,0,0,0,0,0,0,0,0,"Buglossidium luteum","","Mediterranean","Fishbase","Hand-geocoded",""
256,0,0,0,0,0,0,100,100,0,0,0,0,"Buglossidium luteum","","North Sea","Fishbase","Hand-geocoded",""
257,0,0,100,100,100,100,100,100,0,0,0,0,"Caesio teres","Marshall Is.","Enewetak Atoll","Fishbase","Hand-geocoded","No available suitability"
258,0,0,100,100,100,100,100,100,0,0,0,0,"Caesio terus","Marshall Is.","Enewetak Atoll","Fishbase","Hand-geocoded","No available suitability"
259,0,0,100,100,0,0,0,0,0,0,0,0,"Calamus bajonado","Mexico","Campeche bank","Fishbase","Hand-geocoded",""
260,0,0,100,100,100,100,0,0,0,0,0,0,"Calamus bajonado","Mexico","Campeche bank.","Fishbase","Hand-geocoded",""
261,100,100,100,100,100,100,0,0,0,100,100,100,"Calamus bajonado","Cuba","Cuba","Fishbase","Exclusive economic zone",""
262,0,0,0,0,0,0,100,100,0,0,0,0,"Calamus bajonado","USA","USA coast","Fishbase","Exclusive economic zone",""
263,0,0,0,100,0,0,0,0,0,0,0,0,"Calamus ciliaris","Qatar","Arabian Gulf, Nov 1991-May 1993","Fishbase","Exclusive economic zone",""
264,100,0,0,0,0,0,0,0,100,100,100,100,"Calamus ciliaris","Oman","Arabian Sea, 2001-2002","Fishbase","Exclusive economic zone",""
265,100,100,100,100,0,0,0,0,0,0,0,0,"Calamus ciliaris","United Arab Em.","off Abu Dhabi, 2000-2003","Fishbase","Hand-geocoded","No available suitability"
266,0,0,0,100,100,100,100,100,0,0,0,0,"Calamus leucosteus","USA","Cape Fear-Cape Canaveral, 1973-1977","Fishbase","Hand-geocoded",""
267,0,0,0,0,100,100,0,0,0,0,0,0,"Calamus nodosus","USA","Southeastern coast","Fishbase","Hand-geocoded",""
268,0,100,100,100,100,100,100,100,0,0,0,0,"Callionymus lyra",NA,"Mediterranean","Fishbase","Hand-geocoded",""
269,0,0,0,100,100,100,100,100,0,0,0,0,"Callionymus lyra",NA,"North Sea","Fishbase","Hand-geocoded",""
270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Callorhinchus milii","New Zealand","to be filled","Fishbase","Exclusive economic zone",""
271,0,0,100,100,100,100,100,100,0,0,0,0,"Capros aper","","Mediterranean","Fishbase","Hand-geocoded",""
272,0,0,0,100,100,100,100,100,0,0,0,0,"Capros aper","Turkey","South Aegean Sea (37.5° to 37.0° N), Dec 2009 - Nov 2010","Fishbase","Hand-geocoded",""
273,0,0,0,0,0,100,100,100,0,0,0,0,"Capros aper","Ireland","Southwestern Ireland","Fishbase","Hand-geocoded",""
274,0,0,0,0,0,100,0,0,100,0,0,0,"Carangoides bajad","United Arab Em.","off Abu Dhabi","Fishbase","Hand-geocoded","No available suitability"
275,0,0,0,0,0,100,100,100,0,0,0,0,"Carangoides bartholomaei","Cuba","Cuba","Fishbase","Exclusive economic zone",""
276,0,0,0,0,0,100,0,0,0,100,0,0,"Carangoides caballus","Mexico","Colima, Mexico","Fishbase","Hand-geocoded",""
277,0,0,100,100,100,100,100,100,0,0,0,0,"Carangoides ruber","Cuba","Cuba","Fishbase","Exclusive economic zone",""
278,0,0,0,0,0,0,0,0,100,100,100,0,"Caranx amia","South Africa","Off Natal","Fishbase","Hand-geocoded",""
279,0,0,0,0,0,100,100,100,0,0,0,0,"Caranx bartholomaei","Cuba","Cuba","Fishbase","Exclusive economic zone",""
280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caranx bartholomaei","Cuba","Golfo de Batabanó","Fishbase","Hand-geocoded","No available suitability"
281,100,100,100,100,100,100,100,100,100,100,100,100,"Caranx bucculentus","Australia","Gulf of Carpentaria","Fishbase","Hand-geocoded",""
282,0,100,100,0,0,0,0,0,0,0,0,0,"Caranx crysos","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
283,0,0,0,0,0,100,100,100,0,0,0,0,"Caranx crysos","USA","South Florida, Northwest Florida and Mississippi Delta","Fishbase","Hand-geocoded",""
284,0,100,100,100,0,0,0,0,0,0,0,0,"Caranx dumerili","USA","Galveston, Texas, 2000-2001","Fishbase","Hand-geocoded",""
285,0,0,0,0,100,100,100,0,0,0,0,0,"Caranx dumerili","Italy","Pelagie Islands","Fishbase","Hand-geocoded",""
286,0,0,0,0,0,100,0,0,0,100,0,0,"Caranx girardi","Mexico","Colima, Mexico","Fishbase","Hand-geocoded",""
287,0,0,0,0,0,0,0,0,0,100,100,0,"Caranx glaucus","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
288,0,100,100,0,0,0,0,0,0,0,0,0,"Caranx glaucus","St Helena","St. Helena","Fishbase","Exclusive economic zone",""
289,0,0,0,0,0,100,0,0,0,0,0,0,"Caranx hippos","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
290,0,0,0,100,100,0,0,0,0,0,0,0,"Caranx hippos","Cuba","Cuba","Fishbase","Exclusive economic zone",""
291,0,0,0,0,0,100,0,0,0,0,0,0,"Caranx hippus","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
292,0,0,0,100,100,0,0,0,0,0,0,0,"Caranx hippus","Cuba","Cuba","Fishbase","Exclusive economic zone",""
293,0,0,0,100,100,100,100,100,100,100,100,0,"Caranx ignobilis","Hawaii","Northwestern Hawaiian Islands","Fishbase","Hand-geocoded",""
294,0,100,100,0,0,0,0,0,0,0,0,0,"Caranx latus","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
295,0,0,0,0,0,100,100,100,0,0,0,0,"Caranx latus","Cuba","Cuba","Fishbase","Exclusive economic zone",""
296,0,0,0,100,100,100,100,100,100,100,100,0,"Caranx melampygus","Hawaii","Northwestern Hawaiian Islands","Fishbase","Hand-geocoded",""
297,0,100,100,0,0,0,0,0,0,0,0,0,"Caranx pisquetus","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
298,0,0,0,0,0,100,100,100,0,0,0,0,"Caranx pisquetus","USA","South Florida, Northwest Florida and Mississippi Delta","Fishbase","Hand-geocoded",""
299,0,0,0,100,100,100,100,100,100,100,100,0,"Caranx rhonchus","Senegal","Sénégal","Fishbase","Exclusive economic zone",""
300,0,0,100,100,100,100,100,100,0,0,0,0,"Caranx ruber","Cuba","Cuba","Fishbase","Exclusive economic zone",""
301,100,100,0,100,100,100,100,100,100,100,100,100,"Caranx russelli","Indonesia","Ambon Bay waters, 1996-1997","Fishbase","Hand-geocoded","No available suitability"
302,0,0,0,100,100,100,0,0,0,0,0,0,"Caranx russelli","Indonesia","Java Sea","Fishbase","Hand-geocoded",""
303,100,100,100,100,0,0,0,0,0,0,100,100,"Caranx russelli","Philippines","Palawan waters and Manila Bay approaches","Fishbase","Hand-geocoded",""
304,0,100,100,100,0,0,0,100,100,0,0,0,"Caranx russelli","Mozambique","Sofala Bank, 1979-81","Fishbase","Hand-geocoded",""
305,0,100,100,100,100,100,100,100,100,100,100,0,"Caranx russelli","India","Vizhinjam, 1971-74","Fishbase","Hand-geocoded",""
306,0,100,100,0,0,0,0,0,0,0,0,0,"Caranx symmetricus","Mexico","Baja California","Fishbase","Hand-geocoded",""
307,0,0,100,100,100,100,100,0,0,0,0,0,"Caranx symmetricus","USA","Off southern California","Fishbase","Hand-geocoded",""
308,0,0,0,0,100,100,0,0,0,0,0,0,"Caranx torvus","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
309,0,0,100,100,100,0,0,0,0,0,0,0,"Caranx torvus","Cuba","Cuba","Fishbase","Exclusive economic zone",""
310,0,0,100,100,100,100,100,100,100,100,0,0,"Caranx torvus","Hawaii","Hawaii","Fishbase","Hand-geocoded",""
311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caranx trachurus japonicus",NA,"East China Sea","Fishbase","Hand-geocoded","No available suitability"
312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caranx trachurus","","Bay of Biscay (Golfe de Gascogne, 1985-1990)","Fishbase","Hand-geocoded",""
313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caranx trachurus","Portugal","Division IX a","Fishbase","Hand-geocoded",""
314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caranx trachurus","","English Channel & North Sea, 1974","Fishbase","Multiple EEZs by FAO region",""
315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caranx trachurus","","Off west coast of Africa","Fishbase","Multiple EEZs by FAO region",""
316,100,100,100,100,100,100,100,0,0,100,100,100,"Caranx trachurus","Greece","Saronikos Gulf","Fishbase","Hand-geocoded",""
317,0,0,0,0,0,100,100,100,0,0,0,0,"Caranx trachurus","Denmark","Southern North Sea","Fishbase","Multiple EEZs by FAO region",""
318,100,100,100,100,100,100,100,100,100,100,100,100,"Caranx trachurus","South Africa","SW-coast, Frio Cape (betwen 17° and 20°S)","Fishbase","Hand-geocoded",""
319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caranx trachurus","UK","Western English Channel, 1967-69","Fishbase","Hand-geocoded",""
320,0,0,100,100,100,100,100,100,100,100,100,100,"Caranx xanthurus","Hawaii","Kane'ohe Bay","Fishbase","Hand-geocoded","No available suitability"
321,0,0,100,100,100,0,0,0,0,0,0,0,"Carcharhinus acronotus","USA","Florida","Fishbase","Hand-geocoded",""
322,100,100,100,100,0,0,0,0,0,0,0,0,"Carcharhinus acronotus","USA","Northwestern Atlantic","Fishbase","Multiple EEZs by FAO region",""
323,100,100,0,0,0,0,0,0,0,0,0,100,"Carcharhinus acutus","India","Bombay","Fishbase","Hand-geocoded",""
324,100,0,0,0,0,0,0,0,0,0,100,100,"Carcharhinus acutus","South Africa","Natal","Fishbase","Hand-geocoded",""
325,0,0,0,0,0,100,100,100,0,0,0,0,"Carcharhinus albimarginatus",NA,"Northwestern Indian Ocean","Fishbase","Multiple EEZs by FAO region",""
326,100,100,0,0,0,0,0,0,0,0,0,100,"Carcharhinus albimarginatus",NA,"Southern hemisphere","Fishbase","Multiple EEZs by FAO region",""
327,100,100,0,0,0,0,0,0,0,0,0,100,"Carcharhinus albimarginatus",NA,"Southwestern Indian Ocean","Fishbase","Multiple EEZs by FAO region",""
328,0,0,0,0,0,0,0,100,100,0,0,0,"Carcharhinus altimus","","Mediterranean Sea","Fishbase","Hand-geocoded",""
329,0,0,0,0,0,0,0,0,100,100,0,0,"Carcharhinus altimus","Madagascar","Not specified","Fishbase","Exclusive economic zone",""
330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus amblyrhynchos","","Eastern Indian Ocean","Fishbase","Multiple EEZs by FAO region",""
331,100,100,100,0,0,0,0,0,0,0,0,100,"Carcharhinus amblyrhynchos","","Indo-West Pacific","Fishbase","Multiple EEZs by FAO region",""
332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus amblyrhynchos","","Northern Indian Ocean","Fishbase","Multiple EEZs by FAO region",""
333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus amblyrhynchos","Hawaii","not stated","Fishbase","Hand-geocoded",""
334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus amboinensis","","Eastern Indian Ocean","Fishbase","Multiple EEZs by FAO region",""
335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus amboinensis","Mozambique","Mozambique channel, off Madagascar","Fishbase","Hand-geocoded",""
336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus amboinensis","","Southwestern Indian Ocean (1)","Fishbase","Multiple EEZs by FAO region",""
337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus amboinensis","","Southwestern Indian Ocean (2)","Fishbase","Multiple EEZs by FAO region",""
338,100,100,0,0,0,0,0,0,0,0,0,100,"Carcharhinus brachyurus","South Africa","Off South Africa","Fishbase","Exclusive economic zone",""
339,100,100,0,0,0,0,0,0,0,0,0,100,"Carcharhinus brachyurus","Australia","southern waters","Fishbase","Hand-geocoded",""
340,100,100,0,0,0,0,0,0,0,0,0,100,"Carcharhinus brachyurus","","Southwestern Indian Ocean (1)","Fishbase","Multiple EEZs by FAO region",""
341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus brevipinna","","Eastern Indian Ocean","Fishbase","Multiple EEZs by FAO region",""
342,0,0,100,100,100,100,0,0,0,0,0,0,"Carcharhinus brevipinna","USA","Gulf of Mexico off Florida","Fishbase","Hand-geocoded",""
343,0,0,100,100,100,100,100,100,0,0,0,0,"Carcharhinus brevipinna","South Africa","Natal coast, South African waters","Fishbase","Hand-geocoded",""
344,0,0,0,0,0,100,100,100,0,0,0,0,"Carcharhinus brevipinna","Senegal","Off Senegal","Fishbase","Exclusive economic zone",""
345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus brevipinna","","Southestern Indian Ocean","Fishbase","Multiple EEZs by FAO region",""
346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus cautus",NA,"Northeastern Indian Ocean","Fishbase","Multiple EEZs by FAO region",""
347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus cautus",NA,"South Pacific","Fishbase","Multiple EEZs by FAO region",""
348,100,0,0,0,0,0,0,0,0,0,0,100,"Carcharhinus cyrano","Australia","southern waters","Fishbase","Hand-geocoded",""
349,0,0,0,0,0,0,100,100,0,0,0,0,"Carcharhinus dussumieri",NA,"Eastern Indian Ocean","Fishbase","Multiple EEZs by FAO region",""
350,0,0,0,0,0,0,100,100,0,0,0,0,"Carcharhinus dussumieri",NA,"Off northwestern Borneo, off Taiwan Island, off Borneo","Fishbase","Hand-geocoded",""
351,0,100,11,100,100,0,0,0,0,0,0,0,"Carcharhinus fitzroyensis","Australia","not given","Fishbase","Exclusive economic zone",""
352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus galapagensis","Hawaii","to be filled","Fishbase","Exclusive economic zone",""
353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus hemiodon",NA,"Indo-West Pacific","Fishbase","Multiple EEZs by FAO region",""
354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus isodon",NA,"Tropical Atlantic","Fishbase","Multiple EEZs by FAO region",""
355,100,100,0,0,0,0,0,0,0,0,0,100,"Carcharhinus leucas","South Africa","coastal waters","Fishbase","Exclusive economic zone",""
356,0,0,0,0,0,100,100,0,0,0,0,0,"Carcharhinus leucas","Mexico","Gulf of Mexico","Fishbase","ArcGIS geocoding",""
357,0,0,0,0,0,100,100,0,0,0,0,0,"Carcharhinus leucas","","Western Atlantic","Fishbase","Multiple EEZs by FAO region",""
