country,localities,address,confidence,quality,lat,lon,ne_lat,ne_lon,sw_lat,sw_lon
USA,New York and southern New England,"New England Thru, Bronx, New York, 10475",9,StreetName,40.8819643537552,-73.83015813092842,40.8829643537552,-73.82915813092842,40.8809643537552,-73.83115813092843
Venezuela,Orinoco mouth,"Orinoco, Nueva Esparta",7,Locality,10.91399000000007,-64.02825999999993,10.92399000000007,-64.01825999999993,10.90399000000007,-64.03825999999994
Italy,Adriatic,Adriatic,7,POI,41.90445998889153,12.462319981678158,41.90939000000004,12.467280000000022,41.89939000000003,12.45728000000002
Italy,Adriatic Sea,Adriatic,7,POI,41.90445998889153,12.462319981678158,41.90939000000004,12.467280000000022,41.89939000000003,12.45728000000002
France,Bay of Biscay,"Biscay, Bidache, Pyrénées-Atlantiques, Nouvelle-Aquitaine",7,Locality,43.47959000000003,-1.124879999999962,43.48959000000003,-1.114879999999962,43.46959000000003,-1.134879999999962
,Bay of Biscay,Bay of Biscay,1,POI,44.00000000000006,-3.999999999999943,64.00000000000006,16.000000000000057,24.000000000000057,-23.999999999999943
Spain,Bay of Biscay,Bay of Biscay,1,POI,44.00000000000006,-3.999999999999943,64.00000000000006,16.000000000000057,24.000000000000057,-23.999999999999943
Spain,"Bay of Biscay, 1987",Bay of Biscay,1,POI,44.00000000000006,-3.999999999999943,64.00000000000006,16.000000000000057,24.000000000000057,-23.999999999999943
Spain,"Bay of Biscay, 1989-1992","1992, Sitten, Wallis",6,Postal,46.19553298500006,7.369162500000073,46.21953298500006,7.393162500000073,46.171532985000056,7.345162500000073
Spain,Bay of Cadiz (1989-1992),"Cádiz, Andalucía",4,Locality,36.52988000000005,-6.2902599999999325,36.57888000000005,-6.241259999999932,36.48088000000005,-6.339259999999933
Russia,"Black Sea, Northwestern coast, 1987 -1992","1987, Hérémence, Wallis",1,Postal,46.09718908900004,7.393320000000074,46.20418908900004,7.500320000000074,45.99018908900004,7.286320000000074
Ghana,Ghana,Ghana,1,Locality,7.980995107000069,-1.2497723419999716,10.70499510700007,1.4742276580000286,5.256995107000069,-3.9737723419999718
Spain,Gulf of Cadíz,"Ronda Golf, 11315, La Línea de la Concepción, Cádiz, Andalucía",9,StreetName,36.206480649597765,-5.339835921604262,36.20748064959776,-5.338835921604262,36.20548064959777,-5.3408359216042625
Spain,Gulf of Cádiz,"Ronda Golf, 11315, La Línea de la Concepción, Cádiz, Andalucía",9,StreetName,36.206480649597765,-5.339835921604262,36.20748064959776,-5.338835921604262,36.20548064959777,-5.3408359216042625
Portugal,"Mira estuary, 1985-1992","Mira, Coimbra",2,Locality,40.428600000000074,-8.736459999999965,40.501600000000074,-8.663459999999965,40.355600000000074,-8.809459999999966
Denmark,North Sea and Channel,Denmark,1,Locality,55.959300779000046,10.053934054000024,58.53730077900005,12.631934054000023,53.38130077900004,7.4759340540000245
,Northern Europe and Mediterranean,La Mediterranean,7,POI,51.44125000000008,-2.6119999999999663,51.446250000000084,-2.6069999999999665,51.43625000000008,-2.6169999999999662
Portugal,"Pranto River, May-September 1990",1990,3,Postal,38.77505704500004,-9.09530499999994,38.83205704500004,-9.038304999999939,38.71805704500004,-9.15230499999994
,southeastern part of North Sea,"North Sea, Town of Southampton, New York",7,Locality,40.93082000000004,-72.41699999999997,40.94082000000004,-72.40699999999997,40.92082000000004,-72.42699999999998
Spain,"southern Bay of Biscay, January 1987-December 1989","Southern Bay, Newfoundland and Labrador",7,Locality,48.41364000000004,-53.60656999999998,48.42364000000004,-53.59656999999998,48.403640000000046,-53.616569999999975
Italy,Strait of Sicliy,Stretto di Messina,1,POI,38.24681000000004,15.641100000000051,53.24681000000004,30.64110000000005,23.24681000000004,0.6411000000000513
Italy,"Trieste,  Adriatic Sea,1974-90",Adriatico,7,POI,43.92073004385712,12.908230062179008,43.92578000000004,12.913320000000061,43.915780000000034,12.90332000000006
Croatia,"Zrmanja River estuaury, Jan-Dec 2003",2003,3,Postal,48.42136717900007,16.256807500000036,48.47936717900007,16.314807500000036,48.36336717900007,16.198807500000036
China,"Daya Bay, Guangdong, 1985-86",Guangdong,1,Locality,23.000000000000057,113.00000000000011,26.24000000000006,116.24000000000011,19.760000000000055,109.76000000000012
Indonesia,"Jepara, north Central Java, 1983-85","Jepara, Central Java",7,Locality,-7.665829999999971,109.25139000000007,-7.6558299999999715,109.26139000000008,-7.675829999999971,109.24139000000007
Philippines,Manila Bay,Manila Bay,1,POI,14.519200000000069,120.7700000000001,34.51920000000007,140.7700000000001,-5.480799999999931,100.7700000000001
Papua New Guinea,New Ireland,New Ireland,1,Locality,-2.999999999999943,151.5000000000001,-1.0559999999999432,153.4440000000001,-4.943999999999943,149.55600000000013
Singapore,Straits of Singapore,Straits,7,POI,1.353559933925952,103.75725000000006,1.3583700000000407,103.76225000000005,1.348370000000041,103.75225000000006
Venezuela,Orinoco,"Orinoco, Nueva Esparta",7,Locality,10.91399000000007,-64.02825999999993,10.92399000000007,-64.01825999999993,10.90399000000007,-64.03825999999994
Brazil,Paraná,Paraná,1,Locality,-24.63501336799993,-51.61555170099996,-21.936013367999934,-48.91655170099996,-27.33401336799993,-54.31455170099996
USA,California,California,1,Locality,36.37410569300005,-119.27022999999997,41.31210569300005,-114.33222999999997,31.436105693000048,-124.20822999999997
USA,"North of Point Conception, California",Point Conception,1,POI,34.448600000000056,-120.47154999999998,36.448600000000056,-118.47154999999998,32.448600000000056,-122.47154999999998
USA,Southern California Bight,"Southern Ave, Guerneville, California, 95446",9,StreetName,38.514717407004554,-122.97428452701118,38.51571740700455,-122.97328452701117,38.513717407004556,-122.97528452701118
Venezuela,Orinoco delta,Orinoco Delta,7,POI,9.000000000000057,-61.49999999999994,9.005000000000058,-61.49499999999994,8.995000000000056,-61.504999999999946
,Orinoco River,Orinono River,1,POI,-9.999999999999943,148.0166700000001,-5.999999999999943,152.0166700000001,-13.999999999999943,144.0166700000001
Brazil,São Paulo (1979-1980),"Avenida Brasil 1980, Jardim Paulista, São Paulo, 01430-001",9,PointAddress,-23.566281339431065,-46.67527106466044,-23.565193999999995,-46.674187999999994,-23.567193999999997,-46.67618799999999
Hawaii,Hawaii,Hawaii,1,Locality,21.439542579000033,-157.94363192999998,29.68754257900003,-149.69563193,13.191542579000034,-166.19163192999997
Peru,Along the entire coast,Perú,1,Locality,-9.999999999999943,-75.99999999999994,-2.2529999999999433,-68.25299999999994,-17.746999999999943,-83.74699999999994
India,"Dakshina Kannada coast, Mangalore","Mangalore Road, Yekkur, Mangaluru, Dakshina Kannada, Karnataka, 575027",9,StreetName,12.856477500000004,74.8706265,12.857477500000003,74.8716265,12.855477500000005,74.8696265
Australia,Coral Sea,"Coral Sea, Queensland",1,Locality,-20.017898008999964,148.45778599300002,-14.919898008999965,153.55578599300003,-25.115898008999963,143.359785993
Micronesia,western Mariana Islands,Micronesia - Northern Mariana Islands,7,Locality,15.214000000000055,145.75850000000003,15.219000000000056,145.76350000000002,15.209000000000055,145.75350000000003
Portugal,Not stated.,Portugal,1,Locality,39.59313904600003,-8.519812989999934,48.894139046000035,0.7811870100000657,30.29213904600003,-17.820812989999936
USA,Off the coast of New England,New England Coast Foods,7,POI,41.63448000000005,-70.90470999999997,41.639480000000056,-70.89970999999997,41.62948000000005,-70.90970999999996
Canada,Ontario,Ontario,1,Locality,50.926163435000035,-84.74492999999995,59.93416343500004,-75.73692999999996,41.91816343500003,-93.75292999999995
,Sargasso Sea,Sargasso Sea,1,POI,30.000000000000057,-59.99999999999994,50.00000000000006,-39.99999999999994,10.000000000000057,-79.99999999999994
Germany,Sargasso Sea,"Sar, Saarland",1,Locality,49.404720000000054,6.960830000000044,49.79872000000005,7.354830000000044,49.010720000000056,6.566830000000044
USA,Maine (various river drainages),"River, Indiana",6,Locality,40.75421000000006,-85.50691999999998,40.77421000000006,-85.48691999999998,40.734210000000054,-85.52691999999998
Alaska,Bering Sea,Bering Sea,1,POI,59.140280000000075,-163.65971999999996,77.26028000000008,-145.53971999999996,41.02028000000007,-179.9
,continental slope at depths generally exceeding 300 m,Continental,1,Locality,1.5665782980000245,10.465139931000067,2.4405782980000246,11.339139931000068,0.6925782980000245,9.591139931000066
Russia,Pacific off the North Kuril Islands and Southeast Kamchatka,"Kamchatka, Komi",7,Locality,63.71667000000008,58.116670000000056,63.72667000000008,58.126670000000054,63.70667000000008,58.10667000000006
NA,Mediterranean and eastern Atlantic,"Mediterranean Ave, Atlantic City, New Jersey, 08401",9,StreetName,39.36689011146604,-74.42930013248152,39.36789011146604,-74.42830013248151,39.365890111466044,-74.43030013248152
Madeira Is.,Funchal (May 1998-Dec 1999),"Funchal, Ilha da Madeira",1,Locality,32.646930000000054,-16.908529999999928,33.60193000000005,-15.953529999999928,31.691930000000056,-17.863529999999926
Canary Is.,waters around the island (June 2004-Oct 2006),2004,3,Postal,48.456720000000075,16.292346017000057,48.52172000000007,16.357346017000058,48.39172000000008,16.227346017000055
UK,West of British Isles,British Isles,1,POI,54.00000000000006,-3.999999999999943,69.00000000000006,11.000000000000057,39.00000000000006,-18.999999999999943
Vanuatu,Vanuatu,Vanuatu,1,Locality,-15.241355872999975,166.8727570740001,-12.522355872999976,169.5917570740001,-17.960355872999976,164.1537570740001
,Adriatic Sea,Adriatic Sea,1,POI,43.00000000000006,16.000000000000057,63.00000000000006,36.00000000000006,23.000000000000057,-3.999999999999943
Spain,"Alcudia Bay, Majorca (1985-1993)","Alcúdia, Illes Balears",3,Locality,39.85172000000006,3.1236600000000294,39.916720000000055,3.1886600000000294,39.78672000000006,3.0586600000000295
Italy,Northern Thyrrenian,Tyrrenian,7,POI,39.11757000000006,16.075650000000053,39.12257000000006,16.080650000000052,39.112570000000055,16.070650000000054
Norway,Oslofjord,Oslofjord,1,POI,59.34639000000004,10.589720000000057,59.59639000000004,10.839720000000057,59.09639000000004,10.339720000000057
Spain,"Palma Bay, Majorca",Majorca,7,POI,39.573670062179,2.6422199961048936,39.57876000000005,2.647120000000034,39.56876000000005,2.637120000000034
Portugal,Ria de Aveiro,Ria de Aveiro,1,POI,40.63333000000006,-8.733329999999967,40.88333000000006,-8.483329999999967,40.38333000000006,-8.983329999999967
Bulgaria,Varna,Varna,1,Locality,43.206300000000056,27.925230000000056,43.33930000000006,28.058230000000055,43.07330000000005,27.792230000000057
Hawaii,no locality given,Hawaii,1,Locality,21.439542579000033,-157.94363192999998,29.68754257900003,-149.69563193,13.191542579000034,-166.19163192999997
,Off East Africa,East Africa,7,POI,25.269990000000064,55.30419000000006,25.274990000000063,55.309190000000065,25.264990000000065,55.29919000000006
NA,"Western Atlantic continental slopes, eastern North Atlantic",Continental,1,Locality,1.5665782980000245,10.465139931000067,2.4405782980000246,11.339139931000068,0.6925782980000245,9.591139931000066
USA,USA coast,U.S. Coast Guard,7,POI,32.72748000000007,-117.18096999999995,32.73248000000007,-117.17596999999995,32.72248000000007,-117.18596999999994
Haiti,Haiti,Haïti,1,Locality,18.320000841000024,-73.05271499999998,19.689000841000023,-71.68371499999998,16.951000841000024,-74.42171499999998
Mexico,"Puerto Real Inlet, Terminos Lagoon, Southern Gulf of Mexico","El Puerto, México",7,Locality,18.98336000000006,-100.37151999999998,18.993360000000063,-100.36151999999997,18.97336000000006,-100.38151999999998
Korea (South),In coastal Korean waters,Korea,1,Locality,37.00000000000006,127.50000000000011,39.230000000000054,129.7300000000001,34.77000000000006,125.27000000000011
Russia,Peter the Great Bay,Peter the Great Bay,1,POI,42.77386000000007,132.60415000000012,62.77386000000007,152.60415000000012,22.77386000000007,112.60415000000012
,Mediterranean Sea,Mediterranean Sea,1,POI,35.00000000000006,20.000000000000057,55.00000000000006,40.00000000000006,15.000000000000057,5.684341886080802e-14
,north of 40°N,North,1,Locality,40.00000000000006,127.00000000000011,42.927000000000056,129.9270000000001,37.07300000000006,124.0730000000001
Japan,Sea of Japan,Japan Japan,7,POI,31.75687000000005,34.98925000000003,31.761870000000048,34.99425000000003,31.75187000000005,34.984250000000024
Canada,British Columbia,British Columbia,1,Locality,54.56186070000007,-125.10409485599996,63.754860700000066,-115.91109485599996,45.36886070000007,-134.29709485599997
,California Current region,Current,7,POI,32.69443000000007,-117.16677999999996,32.69943000000007,-117.16177999999996,32.689430000000065,-117.17177999999996
USA,Washington,"Washington, District of Columbia",1,Locality,38.890370000000075,-77.03195999999997,38.994370000000075,-76.92795999999997,38.786370000000076,-77.13595999999997
USA,south of southern California to Oregon,"E Southern Rd, Montgomery, Michigan, 49255",9,StreetName,41.774544493227374,-84.88366075853493,41.77554449322737,-84.88266075853493,41.77354449322738,-84.88466075853493
Norway,"(shelf and slope >300 m depth), 1980-83",1980,3,Postal,50.97675000000004,4.435290771000041,51.041750000000036,4.500290771000041,50.91175000000004,4.3702907710000405
Denmark,"north-eastern North Sea and Skagerrak-  the Norwegian Deep, 1984-87",North,2,Locality,22.513688157514594,114.20695567996347,22.583688157514594,114.27695567996346,22.443688157514593,114.13695567996348
Qatar,"Arabian Gulf, Nov 1991-May 1993",Arabian Gulf,7,POI,25.232920000000036,51.44398000000007,25.237920000000035,51.44898000000007,25.227920000000037,51.438980000000065
Oman,"Arabian Sea, 2001-2002",2002,4,Postal,48.509027367000044,16.235240000000033,48.564027367000044,16.290240000000033,48.454027367000045,16.180240000000033
Canary Is.,Canary Islands,Canary Islands,1,POI,28.000000000000057,-15.499999999999943,43.00000000000006,-0.49999999999994316,13.000000000000057,-30.499999999999943
Mauritania,Off west Africa,Mauritania,1,Locality,20.25950735200007,-10.331488709999974,26.46550735200007,-4.125488709999973,14.053507352000072,-16.537488709999973
Tunisia,Southern Mediterranean,Meditérraneo,7,POI,36.36257000000006,10.534840000000031,36.367570000000065,10.539840000000032,36.35757000000006,10.52984000000003
South Africa,Cape (Ref. 3198),"3198, 97 Milkwood Pl, Melkbosstrand, Le Cap, Western Cape, 7441",9,PointAddress,-33.72858387676728,18.445448678169647,-33.727562,18.446288500000005,-33.729561999999994,18.444288500000003
South Africa,Tsitsikamma National Park,Tsitsikamma National Park,1,POI,-34.01073999999994,23.868700000000047,-33.61773999999994,24.261700000000047,-34.40373999999994,23.475700000000046
India,"north Andhra Pradesh coast, 1976-79","AR, Arunachal Pradesh",1,Locality,28.033781652000073,94.66035909400006,30.190781652000073,96.81735909400005,25.876781652000073,92.50335909400006
,Seamounts off southern part of  Africa,"Africa, Caldas",7,Locality,5.402830000000051,-74.86717999999996,5.412830000000051,-74.85717999999996,5.3928300000000515,-74.87717999999997
USA,Mississippi coast,Coast,7,POI,30.372780036643785,-88.54926006665097,30.37786000000006,-88.54467999999997,30.36786000000006,-88.55467999999996
Niger,Cross River,Cross River,1,POI,41.26843000000008,-73.70151999999996,45.26843000000008,-69.70151999999996,37.26843000000008,-77.70151999999996
Nigeria,Cross River (Jan 2004-Dec 2006),Cross River,1,Locality,5.86884617100003,8.59778698200006,6.8548461710000295,9.58378698200006,4.88284617100003,7.611786982000059
Ghana,"Lake Volta, 1995-96",Lake Volta,1,POI,7.400570000000073,0.19472000000007483,7.650570000000073,0.44472000000007483,7.150570000000073,-0.05527999999992517
Brazil,Maranhão,Maranhão,1,Locality,-5.082696362999968,-45.289011725999956,-1.039696362999968,-41.246011725999956,-9.125696362999967,-49.332011725999955
French Guiana,Not stated,French Guiana,1,Locality,3.921724136000023,-53.23312207499998,5.577724136000024,-51.577122074999984,2.265724136000023,-54.88912207499998
